id,name,country_code,country,hand,age,url,date_accessed
51894,FERRARI Christina,USA,USA,Right,18,https://fie.org/athletes/51894,13/05/2021 21:34
51943,RUSTLER Aline,GER,GERMANY,Left,18,https://fie.org/athletes/51943,13/05/2021 21:34
51953,FLANAGAN Catherine,USA,USA,Left,17,https://fie.org/athletes/51953,13/05/2021 21:34
43766,EATON Kiandra,RSA,SOUTH AFRICA,Right,20,https://fie.org/athletes/43766,13/05/2021 21:35
43767,DUNCAN Cailyn,RSA,SOUTH AFRICA,Right,20,https://fie.org/athletes/43767,13/05/2021 21:35
51960,LEE Brianna,USA,USA,Left,16,https://fie.org/athletes/51960,13/05/2021 21:35
51961,LEE Alina,USA,USA,Right,17,https://fie.org/athletes/51961,13/05/2021 21:35
51962,SHEN Sophia,USA,USA,Right,15,https://fie.org/athletes/51962,13/05/2021 21:35
51967,BREKER Anika,USA,USA,Right,18,https://fie.org/athletes/51967,13/05/2021 21:35
51972,YAMAGUCHI Kate,USA,USA,Left,18,https://fie.org/athletes/51972,13/05/2021 21:35
52000,CASTANEDA Erika,USA,USA,Right,16,https://fie.org/athletes/52000,13/05/2021 21:35
52025,LIAO Lu Jia,USA,USA,Right,17,https://fie.org/athletes/52025,13/05/2021 21:35
52028,LEE Yejine,USA,USA,Right,19,https://fie.org/athletes/52028,13/05/2021 21:35
52029,APELIAN Katherine,USA,USA,Right,17,https://fie.org/athletes/52029,13/05/2021 21:35
43843,PANDOVA Dobromira,BUL,BULGARIA,Right,20,https://fie.org/athletes/43843,13/05/2021 21:35
52038,SANTIBANEZ Rafaela,CHI,CHILE,Left,16,https://fie.org/athletes/52038,13/05/2021 21:35
52061,ABAYEVA Alexandra,USA,USA,Right,18,https://fie.org/athletes/52061,13/05/2021 21:35
52062,REN Olivia,USA,USA,Left,17,https://fie.org/athletes/52062,13/05/2021 21:35
52070,AMMER Lucy,GER,GERMANY,Right,19,https://fie.org/athletes/52070,13/05/2021 21:35
52075,JOHA Cora,GER,GERMANY,Right,19,https://fie.org/athletes/52075,13/05/2021 21:35
35691,MCBRYAN Teresa,USA,USA,Right,24,https://fie.org/athletes/35691,13/05/2021 21:35
52081,KIM Katherine,USA,USA,Right,16,https://fie.org/athletes/52081,13/05/2021 21:35
52087,STASCHEK Svenja,GER,GERMANY,Right,18,https://fie.org/athletes/52087,13/05/2021 21:35
52109,CHUSID Mikayla,USA,USA,Left,14,https://fie.org/athletes/52109,13/05/2021 21:36
52150,PACHMANN Celine,GER,GERMANY,Right,18,https://fie.org/athletes/52150,13/05/2021 21:36
52155,BONNY Esther,FRA,FRANCE,Right,18,https://fie.org/athletes/52155,13/05/2021 21:36
52166,BUCHHOLTZ Charlotte,GER,GERMANY,Right,16,https://fie.org/athletes/52166,13/05/2021 21:36
52167,MURIEL MARTINEZ Estefany Michelle,PAN,PANAMA,Right,17,https://fie.org/athletes/52167,13/05/2021 21:36
35803,LOBODA Viola,HUN,HUNGARY,Right,23,https://fie.org/athletes/35803,13/05/2021 21:36
52199,CSEFALVAYOVA Rebeka,SVK,SLOVAKIA,Right,17,https://fie.org/athletes/52199,13/05/2021 21:36
52200,WITTNER Isabel,AUT,AUSTRIA,Right,14,https://fie.org/athletes/52200,13/05/2021 21:36
52202,NARANJO CARBO Kristin Nahomy,ECU,ECUADOR,Right,15,https://fie.org/athletes/52202,13/05/2021 21:36
52243,DEBICKA Oliwia,POL,POLAND,Right,18,https://fie.org/athletes/52243,13/05/2021 21:36
52257,CANO JIMENEZ Gabriela,COL,COLOMBIA,Right,16,https://fie.org/athletes/52257,13/05/2021 21:37
52258,GONZALEZ ORJUELA Ana Catalina,COL,COLOMBIA,Right,16,https://fie.org/athletes/52258,13/05/2021 21:37
35876,TAYLOR Lucy,IRL,IRELAND,Right,24,https://fie.org/athletes/35876,13/05/2021 21:37
35885,CURTI Beatrice,ITA,ITALY,Right,22,https://fie.org/athletes/35885,13/05/2021 21:37
52281,GUZMAN BERRIOS Jennifer Jazmin,ESA,EL SALVADOR,Right,19,https://fie.org/athletes/52281,13/05/2021 21:37
35900,VALACCHI Maddalena,ITA,ITALY,Right,22,https://fie.org/athletes/35900,13/05/2021 21:37
35933,HAIDU Adriana,ROU,ROMANIA,Right,22,https://fie.org/athletes/35933,13/05/2021 21:37
35936,DRAGHICI Raluca,ROU,ROMANIA,Right,20,https://fie.org/athletes/35936,13/05/2021 21:37
52324,BOLANOS CASTRO Maria Gloria,ESA,EL SALVADOR,Right,17,https://fie.org/athletes/52324,13/05/2021 21:37
52348,LIN Ashley,CAN,CANADA,Right,17,https://fie.org/athletes/52348,13/05/2021 21:37
44229,KOKES Gabrielle,USA,USA,Left,18,https://fie.org/athletes/44229,13/05/2021 21:38
36209,GUTIERREZ Karen,GUA,GUATEMALA,Right,23,https://fie.org/athletes/36209,13/05/2021 21:38
36210,LOPERA MANCO Camila,CRC,COSTA RICA,Right,25,https://fie.org/athletes/36210,13/05/2021 21:38
36211,GARCIA Janny,GUA,GUATEMALA,Left,21,https://fie.org/athletes/36211,13/05/2021 21:38
36256,HERNANDEZ Karla,GUA,GUATEMALA,Right,21,https://fie.org/athletes/36256,13/05/2021 21:38
36457,KNAB Chantal,GER,GERMANY,Right,22,https://fie.org/athletes/36457,13/05/2021 21:39
36500,TUSSUPBEKOVA Kulzhan,KAZ,KAZAKHSTAN,Left,22,https://fie.org/athletes/36500,13/05/2021 21:39
44832,STAMOS Maria,USA,USA,Right,19,https://fie.org/athletes/44832,13/05/2021 21:40
44892,BROWN Madeleine,GBR,GREAT BRITAIN,Right,20,https://fie.org/athletes/44892,13/05/2021 21:40
44911,DE LA CRUZ Ava,USA,USA,Right,20,https://fie.org/athletes/44911,13/05/2021 21:40
44916,DE LA CRUZ Alyssa,USA,USA,Right,20,https://fie.org/athletes/44916,13/05/2021 21:40
44945,WANG Karina,USA,USA,Right,19,https://fie.org/athletes/44945,13/05/2021 21:41
44947,SWENNEN Annemaine,BEL,BELGIUM,Left,20,https://fie.org/athletes/44947,13/05/2021 21:41
36763,OZUCAGLI Asli,TUR,TURKEY,Right,22,https://fie.org/athletes/36763,13/05/2021 21:41
36768,FIRAT Mehlika,TUR,TURKEY,Right,22,https://fie.org/athletes/36768,13/05/2021 21:41
36797,VANNEREAU Clemence,FRA,FRANCE,Right,22,https://fie.org/athletes/36797,13/05/2021 21:41
36807,SAIKHANOVA Sayana,KAZ,KAZAKHSTAN,Right,19,https://fie.org/athletes/36807,13/05/2021 21:41
36829,LOVELACE Kennedy,USA,USA,Right,22,https://fie.org/athletes/36829,13/05/2021 21:41
36838,AMBRY Celia,FRA,FRANCE,Left,24,https://fie.org/athletes/36838,13/05/2021 21:41
45035,THUERMER Caecilia,GER,GERMANY,Right,20,https://fie.org/athletes/45035,13/05/2021 21:41
36846,CHAITOGLOU Evangelia,GRE,GREECE,Right,21,https://fie.org/athletes/36846,13/05/2021 21:41
45036,DAMGAARD Josephine Barfod,DEN,DENMARK,Right,19,https://fie.org/athletes/45036,13/05/2021 21:41
36890,REINTHALER Isabel,AUT,AUSTRIA,Right,21,https://fie.org/athletes/36890,13/05/2021 21:41
36891,REINTHALER Miriam,AUT,AUSTRIA,Right,21,https://fie.org/athletes/36891,13/05/2021 21:41
36892,ORTLER Vanessa,AUT,AUSTRIA,Right,22,https://fie.org/athletes/36892,13/05/2021 21:41
36900,MOSS Amber,GBR,GREAT BRITAIN,Right,23,https://fie.org/athletes/36900,13/05/2021 21:41
36922,SHYPITSYNA Margaryta,UKR,UKRAINE,Right,25,https://fie.org/athletes/36922,13/05/2021 21:42
28787,LAW Hei Tung,HKG,HONG KONG- CHINA,Right,25,https://fie.org/athletes/28787,13/05/2021 21:42
36984,MOON Seoyun,CAN,CANADA,Right,24,https://fie.org/athletes/36984,13/05/2021 21:42
37006,DESYLLA Maria,GRE,GREECE,Right,22,https://fie.org/athletes/37006,13/05/2021 21:42
45204,TAM Rachel,CAN,CANADA,Left,20,https://fie.org/athletes/45204,13/05/2021 21:42
45228,NOGUCHI Julia Celeste,JPN,JAPAN,Right,20,https://fie.org/athletes/45228,13/05/2021 21:42
45230,YAMANAKA Shiori,JPN,JAPAN,Left,22,https://fie.org/athletes/45230,13/05/2021 21:42
45231,FUKUTSUKA Tokiho,JPN,JAPAN,Right,20,https://fie.org/athletes/45231,13/05/2021 21:42
45266,FERRACUTI Elena,ITA,ITALY,Left,20,https://fie.org/athletes/45266,13/05/2021 21:42
45272,KUKLINA Ekaterina,RUS,RUSSIA,Left,21,https://fie.org/athletes/45272,13/05/2021 21:42
45277,RAVAGLI Rebecca,ITA,ITALY,Left,21,https://fie.org/athletes/45277,13/05/2021 21:42
45292,OGAWA Chihiro,JPN,JAPAN,Right,22,https://fie.org/athletes/45292,13/05/2021 21:42
37141,GNJIDIC Lucija,CRO,CROATIA,Right,20,https://fie.org/athletes/37141,13/05/2021 21:43
45339,KOROSSY Melissa,ROU,ROMANIA,Right,19,https://fie.org/athletes/45339,13/05/2021 21:43
45341,SUTA Diana,ROU,ROMANIA,Right,18,https://fie.org/athletes/45341,13/05/2021 21:43
28956,PRETORIUS Isabel,RSA,SOUTH AFRICA,Right,24,https://fie.org/athletes/28956,13/05/2021 21:43
37193,LORENZETTI Virginia,ITA,ITALY,Right,23,https://fie.org/athletes/37193,13/05/2021 21:43
45415,NAGANO Natsuko,JPN,JAPAN,Right,20,https://fie.org/athletes/45415,13/05/2021 21:43
45489,TAGUCHI Riho,JPN,JAPAN,Right,20,https://fie.org/athletes/45489,13/05/2021 21:43
45534,LEONARDO Joselin,GUA,GUATEMALA,Right,19,https://fie.org/athletes/45534,13/05/2021 21:44
45542,STERZIK Linda,GER,GERMANY,Right,20,https://fie.org/athletes/45542,13/05/2021 21:44
45543,HOLZE Henrietta,GER,GERMANY,Right,22,https://fie.org/athletes/45543,13/05/2021 21:44
45544,BALLE Jennifer,GER,GERMANY,Right,18,https://fie.org/athletes/45544,13/05/2021 21:44
45545,KARNATH Nathalie,GER,GERMANY,Right,21,https://fie.org/athletes/45545,13/05/2021 21:44
37386,LEE Jaeyoung,KOR,KOREA,Right,23,https://fie.org/athletes/37386,13/05/2021 21:44
37387,CHUN Min Sun,KOR,KOREA,Right,24,https://fie.org/athletes/37387,13/05/2021 21:44
37406,GOZALI Alissa,INA,INDONESIA,Right,23,https://fie.org/athletes/37406,13/05/2021 21:44
37426,AL MESSABI Al Yazaiya,UAE,UNITED ARAB EMIRATES,Right,22,https://fie.org/athletes/37426,13/05/2021 21:44
37427,AHLI Sara,UAE,UNITED ARAB EMIRATES,Right,24,https://fie.org/athletes/37427,13/05/2021 21:44
45625,MINELLI Pilar,ARG,ARGENTINA,Left,18,https://fie.org/athletes/45625,13/05/2021 21:44
37434,AHMAD Hessa,UAE,UNITED ARAB EMIRATES,Left,21,https://fie.org/athletes/37434,13/05/2021 21:44
45706,GONG Christina,USA,USA,Right,19,https://fie.org/athletes/45706,13/05/2021 21:44
37568,PISANO Alessandra,ITA,ITALY,Left,22,https://fie.org/athletes/37568,13/05/2021 21:44
37590,VITALE Sara,ITA,ITALY,Right,22,https://fie.org/athletes/37590,13/05/2021 21:44
37600,NAGY Anasztazia,HUN,HUNGARY,Right,22,https://fie.org/athletes/37600,13/05/2021 21:44
37611,KOSTIC Andjela,SRB,SERBIA,Right,21,https://fie.org/athletes/37611,13/05/2021 21:44
37620,SHIVAKUMAR Meghana,IND,INDIA,Right,24,https://fie.org/athletes/37620,13/05/2021 21:44
29452,LIMVATTANA Chidchanok,THA,THAILAND,Left,25,https://fie.org/athletes/29452,13/05/2021 21:45
45899,NAKAYA Aki,JPN,JAPAN,Right,22,https://fie.org/athletes/45899,13/05/2021 21:45
37707,NOBORIO Sana,JPN,JAPAN,Left,23,https://fie.org/athletes/37707,13/05/2021 21:45
45910,MATE Anna,HUN,HUNGARY,Right,19,https://fie.org/athletes/45910,13/05/2021 21:45
45914,RUBILAR Javiera,CHI,CHILE,Right,21,https://fie.org/athletes/45914,13/05/2021 21:45
45942,ZUIN Anna,ITA,ITALY,Right,22,https://fie.org/athletes/45942,13/05/2021 21:45
45943,CRAIGHERO Elena,ITA,ITALY,Left,20,https://fie.org/athletes/45943,13/05/2021 21:45
45956,SPOLJAR Lara,CRO,CROATIA,Right,17,https://fie.org/athletes/45956,13/05/2021 21:45
45975,SENYO Grace,TOG,TOGO,Right,18,https://fie.org/athletes/45975,13/05/2021 21:45
45981,RISMONDO Barbara,CRO,CROATIA,Right,17,https://fie.org/athletes/45981,13/05/2021 21:46
45983,KOLARIC Marta,CRO,CROATIA,Right,17,https://fie.org/athletes/45983,13/05/2021 21:46
46016,PENAVIC Lucija,CRO,CROATIA,Right,19,https://fie.org/athletes/46016,13/05/2021 21:46
46057,BARAN Aydan,TUR,TURKEY,Right,20,https://fie.org/athletes/46057,13/05/2021 21:46
46073,FERNANDEZ ALVAREZ Beatriz,ESP,SPAIN,Right,16,https://fie.org/athletes/46073,13/05/2021 21:46
37881,GOLOKOLENKO Alla,RUS,RUSSIA,Right,23,https://fie.org/athletes/37881,13/05/2021 21:46
46081,CHEONG Chi Cheng,MAC,MACAO- CHINA,Right,20,https://fie.org/athletes/46081,13/05/2021 21:46
46092,BARDAGUI Safia,MAR,MOROCCO,Right,19,https://fie.org/athletes/46092,13/05/2021 21:46
46094,IEC Pek Chan,MAC,MACAO- CHINA,Right,17,https://fie.org/athletes/46094,13/05/2021 21:46
46103,WILLIAMSON Lucy-Belle,GBR,GREAT BRITAIN,Right,17,https://fie.org/athletes/46103,13/05/2021 21:46
46105,LUKNAVONGSA Praewa,THA,THAILAND,Right,20,https://fie.org/athletes/46105,13/05/2021 21:46
37971,ABDYL-KHAMITOVA Kamilia,KGZ,KYRGYZSTAN,Right,19,https://fie.org/athletes/37971,13/05/2021 21:46
46165,BHANOT Gayatri,USA,USA,Right,19,https://fie.org/athletes/46165,13/05/2021 21:46
46171,KNIGHT Skylar,USA,USA,Right,16,https://fie.org/athletes/46171,13/05/2021 21:46
46179,KIM Naeun,KOR,KOREA,Right,23,https://fie.org/athletes/46179,13/05/2021 21:46
46187,WINONA Leoda Lundy,INA,INDONESIA,Right,20,https://fie.org/athletes/46187,13/05/2021 21:46
46206,SOMMER Johanna,AUT,AUSTRIA,Right,19,https://fie.org/athletes/46206,13/05/2021 21:46
46232,TWEDDLE Sophia,NZL,NEW ZEALAND,Right,19,https://fie.org/athletes/46232,13/05/2021 21:47
29857,TCHOUKOUNTE Madina,FRA,FRANCE,Right,25,https://fie.org/athletes/29857,13/05/2021 21:47
46281,RAMIREZ QUINTERO Ana Maria,COL,COLOMBIA,Left,17,https://fie.org/athletes/46281,13/05/2021 21:47
38091,ELLIS Bethany,GBR,GREAT BRITAIN,Left,22,https://fie.org/athletes/38091,13/05/2021 21:47
46284,MOSER Magdalena,AUT,AUSTRIA,Right,18,https://fie.org/athletes/46284,13/05/2021 21:47
38093,SHAW Rachel,GBR,GREAT BRITAIN,Right,21,https://fie.org/athletes/38093,13/05/2021 21:47
46314,THOKCHOM Echal,IND,INDIA,Right,23,https://fie.org/athletes/46314,13/05/2021 21:47
29987,DINI Eleonora,ITA,ITALY,Right,23,https://fie.org/athletes/29987,13/05/2021 21:47
46377,KORLAT Nikoletta,UKR,UKRAINE,Right,19,https://fie.org/athletes/46377,13/05/2021 21:47
46379,ESCOBAR Geraldine,COL,COLOMBIA,Right,18,https://fie.org/athletes/46379,13/05/2021 21:47
46384,ABAQUIN Anica Catarina,PHI,PHILIPPINES,Right,20,https://fie.org/athletes/46384,13/05/2021 21:47
30063,LAVA Federica,ITA,ITALY,Right,26,https://fie.org/athletes/30063,13/05/2021 21:48
46452,KHEIRKHAH Fatemeh,IRI,IRAN,Left,21,https://fie.org/athletes/46452,13/05/2021 21:48
46461,MENDEZ SCHIK Hannah,CRC,COSTA RICA,Right,17,https://fie.org/athletes/46461,13/05/2021 21:48
30110,DYNKO Anastasiya,UKR,UKRAINE,Right,25,https://fie.org/athletes/30110,13/05/2021 21:48
46542,HABASHITA Kanna,JPN,JAPAN,Right,19,https://fie.org/athletes/46542,13/05/2021 21:48
30202,KIRSCHBAUM Viviane,GER,GERMANY,Right,26,https://fie.org/athletes/30202,13/05/2021 21:48
30280,ADJABI Feriel,ALG,ALGERIA,Right,25,https://fie.org/athletes/30280,13/05/2021 21:48
30300,KULIAYEVA Lizaveta,BLR,BELARUS,Left,25,https://fie.org/athletes/30300,13/05/2021 21:48
46715,WANG Chaoqi,CHN,CHINA,Right,21,https://fie.org/athletes/46715,13/05/2021 21:48
38524,CHEN Christine,NZL,NEW ZEALAND,Right,23,https://fie.org/athletes/38524,13/05/2021 21:48
38551,VAN DER WALT Jana,RSA,SOUTH AFRICA,Right,23,https://fie.org/athletes/38551,13/05/2021 21:48
46751,EDIRI Josephine,FRA,FRANCE,Left,17,https://fie.org/athletes/46751,13/05/2021 21:48
30415,CERCHIARO Manuela,ITA,ITALY,Right,25,https://fie.org/athletes/30415,13/05/2021 21:49
30511,JENY Renata,CRO,CROATIA,Right,22,https://fie.org/athletes/30511,13/05/2021 21:49
30512,LI Lea Ming,CRO,CROATIA,Right,22,https://fie.org/athletes/30512,13/05/2021 21:49
46913,VANACORE PACALUK Antonella,URU,URUGUAY,Left,20,https://fie.org/athletes/46913,13/05/2021 21:49
30530,OKABE Mai,JPN,JAPAN,Right,24,https://fie.org/athletes/30530,13/05/2021 21:49
38723,BATENINA Olga,RUS,RUSSIA,Right,22,https://fie.org/athletes/38723,13/05/2021 21:49
30556,BANJAC Anamarija,CRO,CROATIA,Left,22,https://fie.org/athletes/30556,13/05/2021 21:49
46971,DAFRAWY Ola,EGY,EGYPT,Right,23,https://fie.org/athletes/46971,13/05/2021 21:49
38835,CURCIC Jelena,SRB,SERBIA,Right,22,https://fie.org/athletes/38835,13/05/2021 21:49
38836,SIMON Chloe,FRA,FRANCE,Right,22,https://fie.org/athletes/38836,13/05/2021 21:49
38838,MENNOCK Solene,FRA,FRANCE,Right,23,https://fie.org/athletes/38838,13/05/2021 21:49
38842,PERIANES Irene,ESP,SPAIN,Right,24,https://fie.org/athletes/38842,13/05/2021 21:49
38843,MADRID Pilar,ESP,SPAIN,Right,22,https://fie.org/athletes/38843,13/05/2021 21:49
38873,SIRENA Lucrezia,ITA,ITALY,Right,20,https://fie.org/athletes/38873,13/05/2021 21:50
38877,BALOIU Teodora,ROU,ROMANIA,Right,21,https://fie.org/athletes/38877,13/05/2021 21:50
38878,POTOR Andreea,ROU,ROMANIA,Right,20,https://fie.org/athletes/38878,13/05/2021 21:50
38879,MISTRIC Ioana,ROU,ROMANIA,Right,22,https://fie.org/athletes/38879,13/05/2021 21:50
38889,OZBEK Beray Cisem,TUR,TURKEY,Right,25,https://fie.org/athletes/38889,13/05/2021 21:50
38910,GUZMAN AYALA Gabriela Renee,ESA,EL SALVADOR,Right,22,https://fie.org/athletes/38910,13/05/2021 21:50
30729,CRASTES Marie France,FRA,FRANCE,Right,26,https://fie.org/athletes/30729,13/05/2021 21:50
30821,HAMMERS Maike,GER,GERMANY,Right,24,https://fie.org/athletes/30821,13/05/2021 21:50
39014,DELGADO GARRIDO Evelyn Carolina,PAN,PANAMA,Right,21,https://fie.org/athletes/39014,13/05/2021 21:50
39015,HERMENET CHIRU Valery Dayana,PAN,PANAMA,Right,23,https://fie.org/athletes/39015,13/05/2021 21:50
39016,LEMOS GUERRA Natalia Judith,PAN,PANAMA,Right,23,https://fie.org/athletes/39016,13/05/2021 21:50
39023,DZITIEVA Madina,RUS,RUSSIA,Right,24,https://fie.org/athletes/39023,13/05/2021 21:50
47222,KAUR Harpriyamaan,IND,INDIA,Right,20,https://fie.org/athletes/47222,13/05/2021 21:50
47223,LODHA Latika Hemant,IND,INDIA,Right,21,https://fie.org/athletes/47223,13/05/2021 21:50
47224,DAMKONDAWAR Harshada,IND,INDIA,Left,19,https://fie.org/athletes/47224,13/05/2021 21:50
47225,TARLE Tejaswini Sopan,IND,INDIA,Right,22,https://fie.org/athletes/47225,13/05/2021 21:50
39044,WU Jessica,USA,USA,Right,23,https://fie.org/athletes/39044,13/05/2021 21:50
39054,JIMENEZ Gabriela,GUA,GUATEMALA,Right,25,https://fie.org/athletes/39054,13/05/2021 21:50
39055,CIFUENTES Andrea,GUA,GUATEMALA,Right,20,https://fie.org/athletes/39055,13/05/2021 21:50
39056,LOPEZ FLORES Kateryn Gissel,HN,HONDURAS,Right,24,https://fie.org/athletes/39056,13/05/2021 21:50
39126,PUCCINI Virginia,ITA,ITALY,Right,21,https://fie.org/athletes/39126,13/05/2021 21:50
39167,ASSIES Eva,NED,NETHERLANDS,Right,22,https://fie.org/athletes/39167,13/05/2021 21:50
39194,DON Laura,BEL,BELGIUM,Right,22,https://fie.org/athletes/39194,13/05/2021 21:51
39203,CHIBA Akane,JPN,JAPAN,Left,22,https://fie.org/athletes/39203,13/05/2021 21:51
39215,IDO Misaki,JPN,JAPAN,Right,25,https://fie.org/athletes/39215,13/05/2021 21:51
39220,KATZ Maya,ISR,ISRAEL,Right,22,https://fie.org/athletes/39220,13/05/2021 21:51
39223,KROHMER Alice,GER,GERMANY,Right,22,https://fie.org/athletes/39223,13/05/2021 21:51
39224,MATSUO Mitsuki,JPN,JAPAN,Right,22,https://fie.org/athletes/39224,13/05/2021 21:51
39226,DING Grace,USA,USA,Right,23,https://fie.org/athletes/39226,13/05/2021 21:51
39279,VOELKER Johanna,GER,GERMANY,Right,22,https://fie.org/athletes/39279,13/05/2021 21:51
31207,MANGION Leah,AUS,AUSTRALIA,Right,25,https://fie.org/athletes/31207,13/05/2021 21:52
39413,SARDAIN Stephanie,SUI,SWITZERLAND,Right,22,https://fie.org/athletes/39413,13/05/2021 21:52
39489,BADUEL Juliette,FRA,FRANCE,Right,20,https://fie.org/athletes/39489,13/05/2021 21:52
39490,BREDY Perrine,FRA,FRANCE,Right,20,https://fie.org/athletes/39490,13/05/2021 21:52
39491,OUDOT Elodie,FRA,FRANCE,Right,23,https://fie.org/athletes/39491,13/05/2021 21:52
39492,WATSON Alicia,FRA,FRANCE,Right,22,https://fie.org/athletes/39492,13/05/2021 21:52
39518,LHOTELLIER Clara,FRA,FRANCE,Right,23,https://fie.org/athletes/39518,13/05/2021 21:52
39563,BERGER Julia,AUT,AUSTRIA,Right,22,https://fie.org/athletes/39563,13/05/2021 21:52
39580,ZAKHARAVA Dziyana,BLR,BELARUS,Right,22,https://fie.org/athletes/39580,13/05/2021 21:52
39630,LUONG Tiffany,USA,USA,Right,22,https://fie.org/athletes/39630,13/05/2021 21:52
31676,UNWALLA Simone,USA,USA,Left,24,https://fie.org/athletes/31676,13/05/2021 21:53
31724,SANGUINO Beatriz,POR,PORTUGAL,Right,22,https://fie.org/athletes/31724,13/05/2021 21:53
40044,HADHRI Sarra,TUN,TUNISIA,Right,19,https://fie.org/athletes/40044,13/05/2021 21:53
31863,PAPP Petra,HUN,HUNGARY,Right,24,https://fie.org/athletes/31863,13/05/2021 21:54
40064,GAMBINO Flaminia,ITA,ITALY,Left,21,https://fie.org/athletes/40064,13/05/2021 21:54
48258,RUBASOVA Ema,CZE,CZECH REPUBLIC,Right,17,https://fie.org/athletes/48258,13/05/2021 21:54
40076,PANTELI Efthimia,GRE,GREECE,Right,21,https://fie.org/athletes/40076,13/05/2021 21:54
40092,ESER Kubra,TUR,TURKEY,Right,22,https://fie.org/athletes/40092,13/05/2021 21:54
40096,BEYHAN Ruya,TUR,TURKEY,Right,23,https://fie.org/athletes/40096,13/05/2021 21:54
40098,GOCER Sila,TUR,TURKEY,Right,22,https://fie.org/athletes/40098,13/05/2021 21:54
40133,KIM Eunhee,KOR,KOREA,Right,22,https://fie.org/athletes/40133,13/05/2021 21:54
40134,JANG Hayoung,KOR,KOREA,Right,22,https://fie.org/athletes/40134,13/05/2021 21:54
40135,PARK Chaeyeun,KOR,KOREA,Right,22,https://fie.org/athletes/40135,13/05/2021 21:54
40161,SIKE Nora,HUN,HUNGARY,Right,21,https://fie.org/athletes/40161,13/05/2021 21:54
40178,ALBUAINAIN Sumaya,BH,BAHRAIN,Right,19,https://fie.org/athletes/40178,13/05/2021 21:54
40179,ALI Muna,BH,BAHRAIN,Right,24,https://fie.org/athletes/40179,13/05/2021 21:54
40180,FARDEEN Layla,BH,BAHRAIN,Right,19,https://fie.org/athletes/40180,13/05/2021 21:54
40181,MOHAMED Maram,BH,BAHRAIN,Right,19,https://fie.org/athletes/40181,13/05/2021 21:54
40195,PEDIADITAKI Marina Eleni,GRE,GREECE,Right,19,https://fie.org/athletes/40195,13/05/2021 21:54
48396,TAKEZAWA Shiori,JPN,JAPAN,Right,18,https://fie.org/athletes/48396,13/05/2021 21:54
40221,HAQAWI Jana,KSA,SAUDI ARABIA,Right,21,https://fie.org/athletes/40221,13/05/2021 21:54
40225,MUTLU Irem,TUR,TURKEY,Right,24,https://fie.org/athletes/40225,13/05/2021 21:55
48451,WAUTERS Marjolein,BEL,BELGIUM,Right,20,https://fie.org/athletes/48451,13/05/2021 21:55
40260,MITRIC Iva,SRB,SERBIA,Right,22,https://fie.org/athletes/40260,13/05/2021 21:55
40259,PONOCKO Ana,SRB,SERBIA,Right,24,https://fie.org/athletes/40259,13/05/2021 21:55
48456,SHI Jing Emily,AUS,AUSTRALIA,Right,17,https://fie.org/athletes/48456,13/05/2021 21:55
40272,KAUR Simranjeet,IND,INDIA,Left,22,https://fie.org/athletes/40272,13/05/2021 21:55
40294,AL-ABDULLA Aisha,QAT,QATAR,Right,19,https://fie.org/athletes/40294,13/05/2021 21:55
40295,AL-MOADHADI Aisha,QAT,QATAR,Right,21,https://fie.org/athletes/40295,13/05/2021 21:55
48489,TSUDA Manami,JPN,JAPAN,Right,18,https://fie.org/athletes/48489,13/05/2021 21:55
48554,GAFURZIANOVA Elina,RUS,RUSSIA,Right,19,https://fie.org/athletes/48554,13/05/2021 21:55
40381,SREENIVASA Amrutha,IND,INDIA,Right,25,https://fie.org/athletes/40381,13/05/2021 21:55
48581,DRESCHER Lea Sophie,GER,GERMANY,Right,17,https://fie.org/athletes/48581,13/05/2021 21:55
40401,CELIS Miranda,VEN,VENEZUELA,Right,20,https://fie.org/athletes/40401,13/05/2021 21:55
48594,PEAKE Sophie,GBR,GREAT BRITAIN,Right,20,https://fie.org/athletes/48594,13/05/2021 21:55
48596,BESSMAN Julia,POL,POLAND,Right,20,https://fie.org/athletes/48596,13/05/2021 21:55
48609,VISSOTSKY Clemence,FRA,FRANCE,Right,21,https://fie.org/athletes/48609,13/05/2021 21:55
40445,DIFO Patricia,DOM,DOMINICAN REPUBLIC,Right,21,https://fie.org/athletes/40445,13/05/2021 21:55
48670,ESTRADA Cinthya,GUA,GUATEMALA,Right,20,https://fie.org/athletes/48670,13/05/2021 21:55
48693,TAYLOR LARRAURI Jubanel,CRC,COSTA RICA,Right,15,https://fie.org/athletes/48693,13/05/2021 21:56
40538,KIM Sojung,KOR,KOREA,Right,25,https://fie.org/athletes/40538,13/05/2021 21:56
40540,CHANG Harim,KOR,KOREA,Right,24,https://fie.org/athletes/40540,13/05/2021 21:56
40539,CHOI Dahyun,KOR,KOREA,Right,25,https://fie.org/athletes/40539,13/05/2021 21:56
32352,LAURIA Greta,ITA,ITALY,Left,24,https://fie.org/athletes/32352,13/05/2021 21:56
40545,CHONG Hio Ieng,MAC,MACAO- CHINA,Right,21,https://fie.org/athletes/40545,13/05/2021 21:56
32374,LOH Zoe,CAN,CANADA,Right,23,https://fie.org/athletes/32374,13/05/2021 21:56
32404,CIMIOTTI Carlotta,SUI,SWITZERLAND,Right,22,https://fie.org/athletes/32404,13/05/2021 21:56
32453,KHEDHIRI Mariem,TUN,TUNISIA,Right,24,https://fie.org/athletes/32453,13/05/2021 21:56
